source_datasets,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_task_count,source_observations
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95289,3,12,79.3333,77.388858,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95289,3,12,79.0,76.555525,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95290,3,12,79.3333,74.999992,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95290,3,12,79.0,70.75,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95290,3,12,79.3333,70.888883,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95290,3,12,79.6667,75.69445,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95291,3,12,76.3333,76.3333,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95291,3,12,76.3333,76.3333,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95291,3,12,79.3333,77.3333,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95291,3,12,76.3333,76.3333,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95292,3,12,79.6667,79.083333,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95292,3,12,77.0,77.0,2.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95292,3,12,79.6667,77.8889,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95292,3,12,79.6667,78.55555,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95293,3,12,79.6667,77.722208,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95293,3,12,74.3333,74.3333,5.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95293,3,12,79.3333,77.083308,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95293,3,12,79.3333,75.749967,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95294,3,12,79.0,75.749975,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95294,3,12,79.0,68.305542,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95294,3,12,76.3333,71.416658,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95294,3,12,79.3333,74.7222,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95295,3,12,79.6667,79.22225,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95295,3,12,76.3333,76.27775,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95295,3,12,79.6667,77.805542,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95295,3,12,76.3333,76.0,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95296,3,12,79.0,73.500025,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95296,3,12,79.0,73.500025,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95296,3,12,79.6667,76.305583,0.0,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95296,3,12,79.0,77.722208,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95297,3,12,79.3333,77.249975,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95297,3,12,76.3333,76.138858,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95297,3,12,79.3333,76.138875,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95297,3,12,76.3333,75.777758,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95298,3,12,79.3333,79.3333,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95298,3,12,69.3333,69.027758,10.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95298,3,12,79.3333,73.749983,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95298,3,12,76.3333,75.055525,3.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,target_gp_ucb,95299,3,12,79.0,79.0,0.6667,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_rgpe,95299,3,12,69.3333,68.499983,10.3334,0,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_icm_bma,95299,3,12,79.3333,73.41665,0.3334,1,2,372
real_flip2_rhomax_train;real_flip2_rhomax_validation,real_flip2_rhomax_test,multisource_skill_prior,95299,3,12,79.0,77.499983,0.6667,1,2,372
