source_datasets,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_task_count,source_observations
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99683,3,12,0.15405,0.151137,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99683,3,12,0.15405,0.151835,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99683,3,12,0.15405,0.151461,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99683,3,12,0.157933,0.152656,0.0537,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99683,3,12,0.16165,0.159736,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99684,3,12,0.169933,0.16315,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99684,3,12,0.1576,0.156881,0.054033,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99684,3,12,0.1576,0.156778,0.054033,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99684,3,12,0.163917,0.162965,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99684,3,12,0.169933,0.165411,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99685,3,12,0.152617,0.147179,0.059017,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99685,3,12,0.15405,0.149029,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99685,3,12,0.15405,0.147589,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99685,3,12,0.1418,0.141022,0.069833,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99685,3,12,0.16465,0.16429,0.046983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99686,3,12,0.169933,0.158332,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99686,3,12,0.156367,0.155978,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99686,3,12,0.156367,0.155822,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99686,3,12,0.155433,0.155433,0.0562,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99686,3,12,0.160333,0.160333,0.0513,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99687,3,12,0.169933,0.157981,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99687,3,12,0.169933,0.158139,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99687,3,12,0.169933,0.160242,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99687,3,12,0.169933,0.167426,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99687,3,12,0.169933,0.166042,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99688,3,12,0.169933,0.160889,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99688,3,12,0.1576,0.1548,0.054033,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99688,3,12,0.169933,0.157986,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99688,3,12,0.163917,0.162844,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99688,3,12,0.160333,0.160003,0.0513,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99689,3,12,0.169933,0.154885,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99689,3,12,0.156367,0.138765,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99689,3,12,0.15405,0.145899,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99689,3,12,0.1568,0.146458,0.054833,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99689,3,12,0.166783,0.1613,0.04485,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99690,3,12,0.169933,0.158542,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99690,3,12,0.169933,0.154471,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99690,3,12,0.169933,0.154651,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99690,3,12,0.169933,0.154167,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99690,3,12,0.16165,0.160992,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99691,3,12,0.169933,0.16166,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99691,3,12,0.169933,0.163765,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99691,3,12,0.169933,0.165644,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99691,3,12,0.141717,0.141133,0.069917,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99691,3,12,0.160333,0.160333,0.0513,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99692,3,12,0.176983,0.176983,0.03465,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99692,3,12,0.176983,0.176983,0.03465,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99692,3,12,0.176983,0.176983,0.03465,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99692,3,12,0.176983,0.176983,0.03465,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99692,3,12,0.176983,0.176983,0.03465,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99693,3,12,0.158683,0.158683,0.05295,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99693,3,12,0.158683,0.158683,0.05295,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99693,3,12,0.158683,0.158683,0.05295,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99693,3,12,0.163917,0.163044,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99693,3,12,0.165083,0.160283,0.04655,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99694,3,12,0.169933,0.162858,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99694,3,12,0.1576,0.1554,0.054033,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99694,3,12,0.1568,0.155867,0.054833,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99694,3,12,0.174683,0.165075,0.03695,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99694,3,12,0.166783,0.165818,0.04485,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99695,3,12,0.169933,0.160417,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99695,3,12,0.15405,0.150465,0.057583,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99695,3,12,0.147383,0.147383,0.06425,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99695,3,12,0.147383,0.147383,0.06425,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99695,3,12,0.16165,0.16165,0.049983,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99696,3,12,0.169933,0.157372,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99696,3,12,0.169933,0.13946,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99696,3,12,0.169933,0.150186,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99696,3,12,0.169933,0.158512,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99696,3,12,0.166783,0.163765,0.04485,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99697,3,12,0.167617,0.167617,0.044017,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99697,3,12,0.167617,0.167617,0.044017,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99697,3,12,0.167617,0.167617,0.044017,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99697,3,12,0.167617,0.167617,0.044017,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99697,3,12,0.167617,0.167617,0.044017,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99698,3,12,0.169933,0.163535,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99698,3,12,0.156367,0.155621,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99698,3,12,0.169933,0.16505,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99698,3,12,0.169933,0.162276,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99698,3,12,0.166783,0.16506,0.04485,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,target_gp_ucb,99699,3,12,0.169933,0.169933,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_rgpe,99699,3,12,0.156367,0.155754,0.055267,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_icm_bma,99699,3,12,0.169933,0.16819,0.0417,1,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,multisource_skill_prior,99699,3,12,0.163917,0.158519,0.047717,0,1,3218
real_flip2_amylase_train_validation,real_flip2_amylase_test,source_additive_mutation_prior,99699,3,12,0.157933,0.156146,0.0537,0,1,3218
