dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_buchwald_hartwig,mixed_kernel_gp_ucb,34,89.6142,87.4243,10.3858,0
real_buchwald_hartwig,mixed_kernel_gp_ei,34,85.8123,64.9175,14.1877,0
real_buchwald_hartwig,knn_ucb,34,79.0795,70.9596,20.9205,0
real_buchwald_hartwig,random,35,94.6911,94.2056,5.3089,0
real_buchwald_hartwig,public_incumbent,35,94.1517,94.1517,5.8483,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,35,98.8492,94.6215,1.1508,1
real_buchwald_hartwig,mixed_kernel_gp_ei,35,98.1771,97.2743,1.8229,1
real_buchwald_hartwig,knn_ucb,35,95.6759,95.5235,4.3241,0
real_buchwald_hartwig,random,36,75.5548,69.5523,24.4452,0
real_buchwald_hartwig,public_incumbent,36,88.1675,78.0796,11.8325,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,36,63.4288,52.6037,36.5712,0
real_buchwald_hartwig,mixed_kernel_gp_ei,36,63.4288,52.6037,36.5712,0
real_buchwald_hartwig,knn_ucb,36,77.7868,60.3343,22.2132,0
real_buchwald_hartwig,random,37,76.3361,76.3361,23.6639,0
real_buchwald_hartwig,public_incumbent,37,93.0326,85.5635,6.9674,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,37,93.3108,90.4861,6.6892,0
real_buchwald_hartwig,mixed_kernel_gp_ei,37,93.3108,89.465,6.6892,0
real_buchwald_hartwig,knn_ucb,37,94.1485,85.8398,5.8515,0
real_buchwald_hartwig,random,38,80.7369,80.1231,19.2631,0
real_buchwald_hartwig,public_incumbent,38,94.3462,89.9892,5.6538,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,38,98.8492,84.5735,1.1508,1
real_buchwald_hartwig,mixed_kernel_gp_ei,38,80.7866,76.6758,19.2134,0
real_buchwald_hartwig,knn_ucb,38,89.5592,83.0501,10.4408,0
real_buchwald_hartwig,random,39,85.6057,85.6057,14.3943,0
real_buchwald_hartwig,public_incumbent,39,92.9567,87.7401,7.0433,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,39,98.2872,93.9074,1.7128,1
real_buchwald_hartwig,mixed_kernel_gp_ei,39,93.1012,91.6921,6.8988,0
real_buchwald_hartwig,knn_ucb,39,92.9567,89.1448,7.0433,0
real_buchwald_hartwig,random,40,63.1652,63.1652,36.8348,0
real_buchwald_hartwig,public_incumbent,40,94.5498,86.5421,5.4502,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,40,86.1982,76.8382,13.8018,0
real_buchwald_hartwig,mixed_kernel_gp_ei,40,95.7526,84.795,4.2474,0
real_buchwald_hartwig,knn_ucb,40,60.3054,60.0941,39.6946,0
real_buchwald_hartwig,random,41,86.7862,80.2282,13.2138,0
real_buchwald_hartwig,public_incumbent,41,93.0289,87.683,6.9711,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,41,96.1323,68.7792,3.8677,0
real_buchwald_hartwig,mixed_kernel_gp_ei,41,96.1323,68.7792,3.8677,0
real_buchwald_hartwig,knn_ucb,41,88.2464,81.7051,11.7536,0
real_buchwald_hartwig,random,42,92.904,80.6005,7.096,0
real_buchwald_hartwig,public_incumbent,42,90.7313,75.517,9.2687,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,42,74.0474,69.8467,25.9526,0
real_buchwald_hartwig,mixed_kernel_gp_ei,42,52.673,43.5455,47.327,0
real_buchwald_hartwig,knn_ucb,42,77.6669,76.9015,22.3331,0
real_buchwald_hartwig,random,43,83.6543,60.1125,16.3457,0
real_buchwald_hartwig,public_incumbent,43,93.0289,80.7528,6.9711,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,43,88.5139,64.6287,11.4861,0
real_buchwald_hartwig,mixed_kernel_gp_ei,43,88.5139,64.2254,11.4861,0
real_buchwald_hartwig,knn_ucb,43,95.7526,83.3161,4.2474,0
real_buchwald_hartwig,random,44,63.8371,58.5365,36.1629,0
real_buchwald_hartwig,public_incumbent,44,49.468,45.3484,50.532,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,44,93.3108,62.1759,6.6892,0
real_buchwald_hartwig,mixed_kernel_gp_ei,44,71.7051,54.1827,28.2949,0
real_buchwald_hartwig,knn_ucb,44,86.6997,69.0477,13.3003,0
real_buchwald_hartwig,random,45,68.4421,63.1411,31.5579,0
real_buchwald_hartwig,public_incumbent,45,54.2458,52.5063,45.7542,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,45,55.5659,48.4991,44.4341,0
real_buchwald_hartwig,mixed_kernel_gp_ei,45,52.673,46.2273,47.327,0
real_buchwald_hartwig,knn_ucb,45,93.7486,56.6323,6.2514,0
real_buchwald_hartwig,random,46,70.2291,56.8048,29.7709,0
real_buchwald_hartwig,public_incumbent,46,98.7313,76.0046,1.2687,1
real_buchwald_hartwig,mixed_kernel_gp_ucb,46,89.4195,80.1495,10.5805,0
real_buchwald_hartwig,mixed_kernel_gp_ei,46,92.9142,80.2895,7.0858,0
real_buchwald_hartwig,knn_ucb,46,88.8276,68.2734,11.1724,0
real_buchwald_hartwig,random,47,84.8561,84.8561,15.1439,0
real_buchwald_hartwig,public_incumbent,47,94.3462,90.155,5.6538,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,47,88.4464,88.0874,11.5536,0
real_buchwald_hartwig,mixed_kernel_gp_ei,47,88.4464,88.0874,11.5536,0
real_buchwald_hartwig,knn_ucb,47,88.4464,87.7283,11.5536,0
real_buchwald_hartwig,random,48,69.395,69.395,30.605,0
real_buchwald_hartwig,public_incumbent,48,98.2872,90.4054,1.7128,1
real_buchwald_hartwig,mixed_kernel_gp_ucb,48,100.0,85.2624,0.0,1
real_buchwald_hartwig,mixed_kernel_gp_ei,48,100.0,85.2624,0.0,1
real_buchwald_hartwig,knn_ucb,48,77.7868,77.7868,22.2132,0
real_buchwald_hartwig,random,49,85.1402,82.4238,14.8598,0
real_buchwald_hartwig,public_incumbent,49,73.2464,73.2464,26.7536,0
real_buchwald_hartwig,mixed_kernel_gp_ucb,49,84.4042,78.7028,15.5958,0
real_buchwald_hartwig,mixed_kernel_gp_ei,49,94.6911,85.4744,5.3089,0
real_buchwald_hartwig,knn_ucb,49,93.5878,88.8994,6.4122,0
