dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_buchwald_hartwig,matched_target_only_llm,40031,98.1771,83.4258,1.8229,1,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40031,83.3036,66.3426,16.6964,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40031,98.8492,83.9657,1.1508,1,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40032,83.2944,63.2602,16.7056,0,calibration,
real_buchwald_hartwig,gp_ucb,40032,95.7526,70.1685,4.2474,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40032,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40032,95.7526,70.1685,4.2474,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40032,97.2929,68.3721,2.7071,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40032,97.2929,62.488,2.7071,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40033,94.5498,76.3657,5.4502,0,calibration,
real_buchwald_hartwig,gp_ucb,40033,86.7621,67.7571,13.2379,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40033,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40033,86.7621,67.7571,13.2379,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40033,93.1012,80.178,6.8988,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40033,92.2093,80.2702,7.7907,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40034,100.0,91.2904,0.0,1,calibration,
real_buchwald_hartwig,gp_ucb,40034,98.8492,91.6769,1.1508,1,calibration,
real_buchwald_hartwig,llm_transfer_router,40034,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40034,98.8492,91.6769,1.1508,1,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40034,85.1402,70.9189,14.8598,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40034,85.1402,70.3796,14.8598,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40035,93.0289,56.7768,6.9711,0,calibration,
real_buchwald_hartwig,gp_ucb,40035,94.6911,71.283,5.3089,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40035,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40035,94.6911,71.283,5.3089,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40035,50.2713,43.1846,49.7287,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40035,87.5542,53.0367,12.4458,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40036,93.5878,73.7209,6.4122,0,calibration,
real_buchwald_hartwig,gp_ucb,40036,87.5291,70.5783,12.4709,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40036,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40036,87.5291,70.5783,12.4709,0,calibration,gp_ucb
