target_dataset,mode,seed,initial_observations,reveal_rounds,initial_candidate_ids,source_datasets,final_best,best_so_far_auc,simple_regret,top10_hit
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90014,3,10,baumgartner_cn_aniline_tbubrettphos_008;baumgartner_cn_aniline_tbubrettphos_002;baumgartner_cn_aniline_tbubrettphos_003,,100.0,99.91086,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90015,3,10,baumgartner_cn_aniline_tbubrettphos_027;baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_011,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90016,3,10,baumgartner_cn_aniline_tbubrettphos_025;baumgartner_cn_aniline_tbubrettphos_016;baumgartner_cn_aniline_tbubrettphos_007,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90017,3,10,baumgartner_cn_aniline_tbubrettphos_012;baumgartner_cn_aniline_tbubrettphos_003;baumgartner_cn_aniline_tbubrettphos_008,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90018,3,10,baumgartner_cn_aniline_tbubrettphos_017;baumgartner_cn_aniline_tbubrettphos_021;baumgartner_cn_aniline_tbubrettphos_010,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90019,3,10,baumgartner_cn_aniline_tbubrettphos_016;baumgartner_cn_aniline_tbubrettphos_004;baumgartner_cn_aniline_tbubrettphos_015,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90020,3,10,baumgartner_cn_aniline_tbubrettphos_010;baumgartner_cn_aniline_tbubrettphos_027;baumgartner_cn_aniline_tbubrettphos_026,,100.0,94.21917,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90021,3,10,baumgartner_cn_aniline_tbubrettphos_020;baumgartner_cn_aniline_tbubrettphos_027;baumgartner_cn_aniline_tbubrettphos_026,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90022,3,10,baumgartner_cn_aniline_tbubrettphos_012;baumgartner_cn_aniline_tbubrettphos_026;baumgartner_cn_aniline_tbubrettphos_014,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90023,3,10,baumgartner_cn_aniline_tbubrettphos_018;baumgartner_cn_aniline_tbubrettphos_022;baumgartner_cn_aniline_tbubrettphos_010,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90024,3,10,baumgartner_cn_aniline_tbubrettphos_007;baumgartner_cn_aniline_tbubrettphos_022;baumgartner_cn_aniline_tbubrettphos_008,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90025,3,10,baumgartner_cn_aniline_tbubrettphos_011;baumgartner_cn_aniline_tbubrettphos_002;baumgartner_cn_aniline_tbubrettphos_016,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90026,3,10,baumgartner_cn_aniline_tbubrettphos_004;baumgartner_cn_aniline_tbubrettphos_006;baumgartner_cn_aniline_tbubrettphos_022,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90027,3,10,baumgartner_cn_aniline_tbubrettphos_023;baumgartner_cn_aniline_tbubrettphos_007;baumgartner_cn_aniline_tbubrettphos_009,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90028,3,10,baumgartner_cn_aniline_tbubrettphos_021;baumgartner_cn_aniline_tbubrettphos_009;baumgartner_cn_aniline_tbubrettphos_016,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_random_initial,90029,3,10,baumgartner_cn_aniline_tbubrettphos_017;baumgartner_cn_aniline_tbubrettphos_005;baumgartner_cn_aniline_tbubrettphos_029,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,target_gp_space_filling,-1,3,10,baumgartner_cn_aniline_tbubrettphos_014;baumgartner_cn_aniline_tbubrettphos_012;baumgartner_cn_aniline_tbubrettphos_008,,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_all_0.40,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_006;baumgartner_cn_aniline_tbubrettphos_021,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos;real_baumgartner_cn_benzamide_tbuxphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos;real_baumgartner_cn_phenethylamine_tbuxphos;real_baumgartner_cn_phenethylamine_tbubrettphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_all_0.70,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_006,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos;real_baumgartner_cn_benzamide_tbuxphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos;real_baumgartner_cn_phenethylamine_tbuxphos;real_baumgartner_cn_phenethylamine_tbubrettphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_all_0.85,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_017,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos;real_baumgartner_cn_benzamide_tbuxphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos;real_baumgartner_cn_phenethylamine_tbuxphos;real_baumgartner_cn_phenethylamine_tbubrettphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_same_substrate_then_precatalyst_0.40,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_006;baumgartner_cn_aniline_tbubrettphos_013,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_same_substrate_then_precatalyst_0.70,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_017;baumgartner_cn_aniline_tbubrettphos_027,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_same_substrate_then_precatalyst_0.85,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_017,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_alphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_same_precatalyst_then_substrate_0.70,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_017;baumgartner_cn_aniline_tbubrettphos_028,real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_phenethylamine_tbubrettphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_tbubrettphos,warmstart_same_precatalyst_then_substrate_0.85,-1,3,10,baumgartner_cn_aniline_tbubrettphos_029;baumgartner_cn_aniline_tbubrettphos_015;baumgartner_cn_aniline_tbubrettphos_014,real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_phenethylamine_tbubrettphos,100.0,100.0,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90000,3,10,baumgartner_cn_aniline_alphos_006;baumgartner_cn_aniline_alphos_002;baumgartner_cn_aniline_alphos_024,,99.6941,99.34216,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90001,3,10,baumgartner_cn_aniline_alphos_000;baumgartner_cn_aniline_alphos_020;baumgartner_cn_aniline_alphos_002,,99.6941,98.52726,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90002,3,10,baumgartner_cn_aniline_alphos_006;baumgartner_cn_aniline_alphos_018;baumgartner_cn_aniline_alphos_017,,99.6941,99.5753,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90003,3,10,baumgartner_cn_aniline_alphos_001;baumgartner_cn_aniline_alphos_027;baumgartner_cn_aniline_alphos_018,,99.6941,99.6941,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90004,3,10,baumgartner_cn_aniline_alphos_024;baumgartner_cn_aniline_alphos_005;baumgartner_cn_aniline_alphos_021,,99.4909,99.33211,0.2032,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90005,3,10,baumgartner_cn_aniline_alphos_026;baumgartner_cn_aniline_alphos_007;baumgartner_cn_aniline_alphos_009,,99.4909,99.4909,0.2032,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90006,3,10,baumgartner_cn_aniline_alphos_020;baumgartner_cn_aniline_alphos_012;baumgartner_cn_aniline_alphos_014,,96.4081,96.01266,3.286,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90007,3,10,baumgartner_cn_aniline_alphos_004;baumgartner_cn_aniline_alphos_008;baumgartner_cn_aniline_alphos_001,,99.6941,99.26926,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90008,3,10,baumgartner_cn_aniline_alphos_015;baumgartner_cn_aniline_alphos_006;baumgartner_cn_aniline_alphos_008,,99.4909,97.64122,0.2032,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90009,3,10,baumgartner_cn_aniline_alphos_014;baumgartner_cn_aniline_alphos_000;baumgartner_cn_aniline_alphos_011,,99.4909,98.22394,0.2032,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90010,3,10,baumgartner_cn_aniline_alphos_017;baumgartner_cn_aniline_alphos_003;baumgartner_cn_aniline_alphos_011,,99.4961,99.4961,0.198,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90011,3,10,baumgartner_cn_aniline_alphos_012;baumgartner_cn_aniline_alphos_000;baumgartner_cn_aniline_alphos_014,,99.6941,98.45542,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90012,3,10,baumgartner_cn_aniline_alphos_005;baumgartner_cn_aniline_alphos_025;baumgartner_cn_aniline_alphos_011,,99.4909,99.4909,0.2032,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90013,3,10,baumgartner_cn_aniline_alphos_005;baumgartner_cn_aniline_alphos_006;baumgartner_cn_aniline_alphos_009,,99.4909,99.31912,0.2032,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90014,3,10,baumgartner_cn_aniline_alphos_019;baumgartner_cn_aniline_alphos_002;baumgartner_cn_aniline_alphos_022,,99.6941,99.6941,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90015,3,10,baumgartner_cn_aniline_alphos_019;baumgartner_cn_aniline_alphos_013;baumgartner_cn_aniline_alphos_001,,99.6941,99.6941,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90016,3,10,baumgartner_cn_aniline_alphos_002;baumgartner_cn_aniline_alphos_017;baumgartner_cn_aniline_alphos_013,,99.6941,99.5555,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90017,3,10,baumgartner_cn_aniline_alphos_009;baumgartner_cn_aniline_alphos_018;baumgartner_cn_aniline_alphos_012,,99.6941,99.51122,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90018,3,10,baumgartner_cn_aniline_alphos_009;baumgartner_cn_aniline_alphos_005;baumgartner_cn_aniline_alphos_027,,99.4961,98.89019,0.198,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90019,3,10,baumgartner_cn_aniline_alphos_018;baumgartner_cn_aniline_alphos_004;baumgartner_cn_aniline_alphos_011,,99.6941,99.6941,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90020,3,10,baumgartner_cn_aniline_alphos_018;baumgartner_cn_aniline_alphos_005;baumgartner_cn_aniline_alphos_013,,99.6941,98.5565,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90021,3,10,baumgartner_cn_aniline_alphos_027;baumgartner_cn_aniline_alphos_008;baumgartner_cn_aniline_alphos_000,,99.6941,97.84226,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90022,3,10,baumgartner_cn_aniline_alphos_013;baumgartner_cn_aniline_alphos_008;baumgartner_cn_aniline_alphos_011,,99.4909,96.71387,0.2032,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90023,3,10,baumgartner_cn_aniline_alphos_002;baumgartner_cn_aniline_alphos_026;baumgartner_cn_aniline_alphos_015,,99.4909,98.56304,0.2032,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90024,3,10,baumgartner_cn_aniline_alphos_004;baumgartner_cn_aniline_alphos_015;baumgartner_cn_aniline_alphos_012,,99.4909,99.33525,0.2032,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90025,3,10,baumgartner_cn_aniline_alphos_011;baumgartner_cn_aniline_alphos_017;baumgartner_cn_aniline_alphos_027,,99.4961,99.4961,0.198,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90026,3,10,baumgartner_cn_aniline_alphos_004;baumgartner_cn_aniline_alphos_027;baumgartner_cn_aniline_alphos_005,,99.4909,98.9058,0.2032,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90027,3,10,baumgartner_cn_aniline_alphos_018;baumgartner_cn_aniline_alphos_003;baumgartner_cn_aniline_alphos_000,,99.6941,98.45542,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90028,3,10,baumgartner_cn_aniline_alphos_014;baumgartner_cn_aniline_alphos_005;baumgartner_cn_aniline_alphos_018,,99.6941,98.84442,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_random_initial,90029,3,10,baumgartner_cn_aniline_alphos_010;baumgartner_cn_aniline_alphos_017;baumgartner_cn_aniline_alphos_008,,99.6941,99.5951,0.0,1
real_baumgartner_cn_aniline_alphos,target_gp_space_filling,-1,3,10,baumgartner_cn_aniline_alphos_009;baumgartner_cn_aniline_alphos_005;baumgartner_cn_aniline_alphos_011,,99.4909,99.23323,0.2032,1
real_baumgartner_cn_aniline_alphos,warmstart_all_0.40,-1,3,10,baumgartner_cn_aniline_alphos_022;baumgartner_cn_aniline_alphos_007;baumgartner_cn_aniline_alphos_009,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_tbubrettphos;real_baumgartner_cn_benzamide_tbuxphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos;real_baumgartner_cn_phenethylamine_tbuxphos;real_baumgartner_cn_phenethylamine_tbubrettphos,99.4909,99.14734,0.2032,1
real_baumgartner_cn_aniline_alphos,warmstart_all_0.70,-1,3,10,baumgartner_cn_aniline_alphos_022;baumgartner_cn_aniline_alphos_007;baumgartner_cn_aniline_alphos_001,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_tbubrettphos;real_baumgartner_cn_benzamide_tbuxphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos;real_baumgartner_cn_phenethylamine_tbuxphos;real_baumgartner_cn_phenethylamine_tbubrettphos,99.6941,99.55186,0.0,1
real_baumgartner_cn_aniline_alphos,warmstart_all_0.85,-1,3,10,baumgartner_cn_aniline_alphos_022;baumgartner_cn_aniline_alphos_013;baumgartner_cn_aniline_alphos_007,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_tbubrettphos;real_baumgartner_cn_benzamide_tbuxphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos;real_baumgartner_cn_phenethylamine_tbuxphos;real_baumgartner_cn_phenethylamine_tbubrettphos,99.6941,99.53154,0.0,1
real_baumgartner_cn_aniline_alphos,warmstart_same_substrate_then_precatalyst_0.40,-1,3,10,baumgartner_cn_aniline_alphos_019;baumgartner_cn_aniline_alphos_008;baumgartner_cn_aniline_alphos_003,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_tbubrettphos,99.6941,99.6941,0.0,1
real_baumgartner_cn_aniline_alphos,warmstart_same_substrate_then_precatalyst_0.70,-1,3,10,baumgartner_cn_aniline_alphos_019;baumgartner_cn_aniline_alphos_005;baumgartner_cn_aniline_alphos_007,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_tbubrettphos,99.6941,99.6941,0.0,1
real_baumgartner_cn_aniline_alphos,warmstart_same_substrate_then_precatalyst_0.85,-1,3,10,baumgartner_cn_aniline_alphos_019;baumgartner_cn_aniline_alphos_005;baumgartner_cn_aniline_alphos_007,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_tbubrettphos,99.6941,99.6941,0.0,1
real_baumgartner_cn_aniline_alphos,warmstart_same_precatalyst_then_substrate_0.70,-1,3,10,baumgartner_cn_aniline_alphos_026;baumgartner_cn_aniline_alphos_007;baumgartner_cn_aniline_alphos_009,real_baumgartner_cn_benzamide_alphos,99.4909,99.4909,0.2032,1
real_baumgartner_cn_aniline_alphos,warmstart_same_precatalyst_then_substrate_0.85,-1,3,10,baumgartner_cn_aniline_alphos_026;baumgartner_cn_aniline_alphos_007;baumgartner_cn_aniline_alphos_012,real_baumgartner_cn_benzamide_alphos,99.6941,99.443,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90000,3,10,baumgartner_cn_benzamide_tbuxphos_003;baumgartner_cn_benzamide_tbuxphos_027;baumgartner_cn_benzamide_tbuxphos_002,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90001,3,10,baumgartner_cn_benzamide_tbuxphos_020;baumgartner_cn_benzamide_tbuxphos_011;baumgartner_cn_benzamide_tbuxphos_003,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90002,3,10,baumgartner_cn_benzamide_tbuxphos_023;baumgartner_cn_benzamide_tbuxphos_025;baumgartner_cn_benzamide_tbuxphos_028,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90003,3,10,baumgartner_cn_benzamide_tbuxphos_019;baumgartner_cn_benzamide_tbuxphos_018;baumgartner_cn_benzamide_tbuxphos_022,,25.8976,25.27679,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90004,3,10,baumgartner_cn_benzamide_tbuxphos_000;baumgartner_cn_benzamide_tbuxphos_005;baumgartner_cn_benzamide_tbuxphos_010,,25.8976,25.31521,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90005,3,10,baumgartner_cn_benzamide_tbuxphos_023;baumgartner_cn_benzamide_tbuxphos_020;baumgartner_cn_benzamide_tbuxphos_009,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90006,3,10,baumgartner_cn_benzamide_tbuxphos_012;baumgartner_cn_benzamide_tbuxphos_022;baumgartner_cn_benzamide_tbuxphos_018,,25.8976,21.00516,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90007,3,10,baumgartner_cn_benzamide_tbuxphos_003;baumgartner_cn_benzamide_tbuxphos_017;baumgartner_cn_benzamide_tbuxphos_013,,25.8976,19.66408,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90008,3,10,baumgartner_cn_benzamide_tbuxphos_023;baumgartner_cn_benzamide_tbuxphos_031;baumgartner_cn_benzamide_tbuxphos_003,,25.8976,25.63073,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90009,3,10,baumgartner_cn_benzamide_tbuxphos_011;baumgartner_cn_benzamide_tbuxphos_021;baumgartner_cn_benzamide_tbuxphos_004,,25.8976,22.10026,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90010,3,10,baumgartner_cn_benzamide_tbuxphos_019;baumgartner_cn_benzamide_tbuxphos_003;baumgartner_cn_benzamide_tbuxphos_012,,25.8976,25.54142,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90011,3,10,baumgartner_cn_benzamide_tbuxphos_016;baumgartner_cn_benzamide_tbuxphos_021;baumgartner_cn_benzamide_tbuxphos_024,,25.8976,21.34053,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90012,3,10,baumgartner_cn_benzamide_tbuxphos_015;baumgartner_cn_benzamide_tbuxphos_012;baumgartner_cn_benzamide_tbuxphos_029,,25.8976,23.23661,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90013,3,10,baumgartner_cn_benzamide_tbuxphos_029;baumgartner_cn_benzamide_tbuxphos_010;baumgartner_cn_benzamide_tbuxphos_012,,25.8976,19.21631,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90014,3,10,baumgartner_cn_benzamide_tbuxphos_008;baumgartner_cn_benzamide_tbuxphos_002;baumgartner_cn_benzamide_tbuxphos_003,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90015,3,10,baumgartner_cn_benzamide_tbuxphos_027;baumgartner_cn_benzamide_tbuxphos_029;baumgartner_cn_benzamide_tbuxphos_011,,25.8976,23.79425,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90016,3,10,baumgartner_cn_benzamide_tbuxphos_025;baumgartner_cn_benzamide_tbuxphos_016;baumgartner_cn_benzamide_tbuxphos_007,,25.8976,25.71951,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90017,3,10,baumgartner_cn_benzamide_tbuxphos_012;baumgartner_cn_benzamide_tbuxphos_003;baumgartner_cn_benzamide_tbuxphos_008,,25.8976,18.32077,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90018,3,10,baumgartner_cn_benzamide_tbuxphos_017;baumgartner_cn_benzamide_tbuxphos_021;baumgartner_cn_benzamide_tbuxphos_010,,25.8976,20.73327,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90019,3,10,baumgartner_cn_benzamide_tbuxphos_016;baumgartner_cn_benzamide_tbuxphos_004;baumgartner_cn_benzamide_tbuxphos_015,,25.8976,23.83848,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90020,3,10,baumgartner_cn_benzamide_tbuxphos_010;baumgartner_cn_benzamide_tbuxphos_027;baumgartner_cn_benzamide_tbuxphos_026,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90021,3,10,baumgartner_cn_benzamide_tbuxphos_020;baumgartner_cn_benzamide_tbuxphos_027;baumgartner_cn_benzamide_tbuxphos_026,,25.8976,25.54142,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90022,3,10,baumgartner_cn_benzamide_tbuxphos_012;baumgartner_cn_benzamide_tbuxphos_026;baumgartner_cn_benzamide_tbuxphos_014,,25.8976,25.71951,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90023,3,10,baumgartner_cn_benzamide_tbuxphos_018;baumgartner_cn_benzamide_tbuxphos_022;baumgartner_cn_benzamide_tbuxphos_010,,25.8976,21.00516,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90024,3,10,baumgartner_cn_benzamide_tbuxphos_007;baumgartner_cn_benzamide_tbuxphos_022;baumgartner_cn_benzamide_tbuxphos_008,,25.8976,24.83424,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90025,3,10,baumgartner_cn_benzamide_tbuxphos_011;baumgartner_cn_benzamide_tbuxphos_002;baumgartner_cn_benzamide_tbuxphos_016,,25.8976,21.64416,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90026,3,10,baumgartner_cn_benzamide_tbuxphos_004;baumgartner_cn_benzamide_tbuxphos_006;baumgartner_cn_benzamide_tbuxphos_022,,25.8976,19.6118,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90027,3,10,baumgartner_cn_benzamide_tbuxphos_023;baumgartner_cn_benzamide_tbuxphos_007;baumgartner_cn_benzamide_tbuxphos_009,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90028,3,10,baumgartner_cn_benzamide_tbuxphos_021;baumgartner_cn_benzamide_tbuxphos_009;baumgartner_cn_benzamide_tbuxphos_016,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,90029,3,10,baumgartner_cn_benzamide_tbuxphos_017;baumgartner_cn_benzamide_tbuxphos_005;baumgartner_cn_benzamide_tbuxphos_029,,25.8976,17.58624,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_space_filling,-1,3,10,baumgartner_cn_benzamide_tbuxphos_001;baumgartner_cn_benzamide_tbuxphos_003;baumgartner_cn_benzamide_tbuxphos_010,,25.8976,18.75472,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,warmstart_all_0.40,-1,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_031;baumgartner_cn_benzamide_tbuxphos_030,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_tbubrettphos;real_baumgartner_cn_aniline_alphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos;real_baumgartner_cn_phenethylamine_tbuxphos;real_baumgartner_cn_phenethylamine_tbubrettphos,25.8976,24.47288,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,warmstart_all_0.70,-1,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_004;baumgartner_cn_benzamide_tbuxphos_003,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_tbubrettphos;real_baumgartner_cn_aniline_alphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos;real_baumgartner_cn_phenethylamine_tbuxphos;real_baumgartner_cn_phenethylamine_tbubrettphos,25.8976,25.71951,0.0,1
