dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,34,52.0133,52.0133,47.9867,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,34,80.0002,54.812,19.9998,0
real_buchwald_hartwig,gp_ucb,35,98.8492,94.6215,1.1508,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,35,94.1517,94.1517,5.8483,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,35,94.1517,94.1517,5.8483,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,35,94.1517,94.1517,5.8483,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,35,94.1517,94.1517,5.8483,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,35,99.0345,95.5227,0.9655,1
real_buchwald_hartwig,gp_ucb,36,63.4288,52.6037,36.5712,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,36,63.4288,52.6037,36.5712,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,36,75.2915,58.3406,24.7085,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,36,98.8492,81.2317,1.1508,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,36,98.8492,81.2989,1.1508,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,36,96.1323,67.0147,3.8677,0
real_buchwald_hartwig,gp_ucb,37,93.3108,90.4861,6.6892,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,37,93.3108,90.4861,6.6892,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,37,93.3108,90.4861,6.6892,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,37,93.3108,90.4861,6.6892,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,37,93.3108,90.4861,6.6892,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,37,93.3108,90.7115,6.6892,0
real_buchwald_hartwig,gp_ucb,38,98.8492,84.5735,1.1508,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,38,98.8492,84.5735,1.1508,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,38,98.8492,84.5735,1.1508,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,38,98.8492,84.5735,1.1508,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,38,98.8492,84.5735,1.1508,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,38,100.0,84.8037,0.0,1
real_buchwald_hartwig,gp_ucb,39,98.2872,93.9074,1.7128,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,39,98.2872,93.9074,1.7128,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,39,93.1012,90.8526,6.8988,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,39,93.1012,90.8526,6.8988,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,39,93.1012,90.8526,6.8988,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,39,93.4211,90.5696,6.5789,0
real_buchwald_hartwig,gp_ucb,40,86.1982,76.8382,13.8018,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,40,86.1982,76.8382,13.8018,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,40,86.1982,76.8382,13.8018,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,40,86.1982,76.8382,13.8018,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,40,95.7526,82.1825,4.2474,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,40,95.7526,82.1825,4.2474,0
real_buchwald_hartwig,gp_ucb,41,96.1323,68.7792,3.8677,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,41,96.1323,68.7792,3.8677,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,41,96.1323,68.7792,3.8677,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,41,96.1323,67.4715,3.8677,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,41,96.1323,67.4715,3.8677,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,41,96.1323,67.4715,3.8677,0
real_buchwald_hartwig,gp_ucb,42,74.0474,69.8467,25.9526,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,42,74.0474,69.8467,25.9526,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,42,83.7372,72.1623,16.2628,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,42,83.7372,72.1623,16.2628,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,42,83.7372,72.1623,16.2628,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,42,83.7372,72.1623,16.2628,0
real_buchwald_hartwig,gp_ucb,43,88.5139,64.6287,11.4861,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,43,88.5139,64.6287,11.4861,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,43,88.5139,64.6287,11.4861,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,43,88.5139,64.6287,11.4861,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,43,88.5139,64.6287,11.4861,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,43,88.5139,64.6287,11.4861,0
real_buchwald_hartwig,gp_ucb,44,93.3108,62.1759,6.6892,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,44,74.3952,51.9022,25.6048,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,44,75.2915,54.6883,24.7085,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,44,75.2915,54.6883,24.7085,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,44,74.3952,54.3208,25.6048,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,44,84.93,52.4608,15.07,0
real_buchwald_hartwig,gp_ucb,45,55.5659,48.4991,44.4341,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,45,55.5659,48.4991,44.4341,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,45,55.5659,48.7172,44.4341,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,45,55.5659,48.7172,44.4341,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,45,55.5659,48.7172,44.4341,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,45,55.5659,48.7172,44.4341,0
real_buchwald_hartwig,gp_ucb,46,89.4195,80.1495,10.5805,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,46,89.4195,80.1495,10.5805,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,46,89.4195,80.1495,10.5805,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,46,89.4195,80.1495,10.5805,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,46,89.4195,80.1495,10.5805,0
