dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_suzuki_miyaura,mixed_kernel_gp_ei,32,59.6618,43.9122,40.3382,0
real_suzuki_miyaura,knn_ucb,32,49.1206,47.0064,50.8794,0
real_suzuki_miyaura,random,33,94.9963,94.6207,5.0037,0
real_suzuki_miyaura,public_incumbent,33,96.7008,96.0259,3.2992,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,33,97.4247,96.3358,2.5753,0
real_suzuki_miyaura,mixed_kernel_gp_ei,33,97.4549,96.8128,2.5451,0
real_suzuki_miyaura,knn_ucb,33,96.7008,93.9215,3.2992,0
real_suzuki_miyaura,random,34,95.5822,93.102,4.4178,0
real_suzuki_miyaura,public_incumbent,34,94.0104,93.2517,5.9896,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,34,96.1995,93.8333,3.8005,0
real_suzuki_miyaura,mixed_kernel_gp_ei,34,96.1995,92.8869,3.8005,0
real_suzuki_miyaura,knn_ucb,34,91.4672,91.4672,8.5328,0
real_suzuki_miyaura,random,35,90.6075,84.0567,9.3925,0
real_suzuki_miyaura,public_incumbent,35,92.7651,87.0365,7.2349,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,35,100.0,95.3966,0.0,1
real_suzuki_miyaura,mixed_kernel_gp_ei,35,100.0,95.3966,0.0,1
real_suzuki_miyaura,knn_ucb,35,100.0,91.6092,0.0,1
real_suzuki_miyaura,random,36,95.1903,87.499,4.8097,0
real_suzuki_miyaura,public_incumbent,36,93.7818,92.5231,6.2182,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,36,93.6177,87.7811,6.3823,0
real_suzuki_miyaura,mixed_kernel_gp_ei,36,93.6177,87.7811,6.3823,0
real_suzuki_miyaura,knn_ucb,36,93.6177,91.3945,6.3823,0
real_suzuki_miyaura,random,37,93.6069,93.6069,6.3931,0
real_suzuki_miyaura,public_incumbent,37,88.1923,68.8981,11.8077,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,37,85.9243,72.5547,14.0757,0
real_suzuki_miyaura,mixed_kernel_gp_ei,37,91.2804,73.9142,8.7196,0
real_suzuki_miyaura,knn_ucb,37,93.45,86.0547,6.55,0
real_suzuki_miyaura,random,38,94.0104,93.7084,5.9896,0
real_suzuki_miyaura,public_incumbent,38,95.4927,91.6789,4.5073,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,38,95.1802,93.5042,4.8198,0
real_suzuki_miyaura,mixed_kernel_gp_ei,38,95.1802,94.5166,4.8198,0
real_suzuki_miyaura,knn_ucb,38,95.4927,94.3288,4.5073,0
real_suzuki_miyaura,random,39,73.9091,72.5607,26.0909,0
real_suzuki_miyaura,public_incumbent,39,76.2605,74.7524,23.7395,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,39,76.2605,76.2605,23.7395,0
real_suzuki_miyaura,mixed_kernel_gp_ei,39,76.2605,76.2605,23.7395,0
real_suzuki_miyaura,knn_ucb,39,76.2605,76.2605,23.7395,0
real_suzuki_miyaura,random,40,48.3676,48.3676,51.6324,0
