dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,mean_transfer_confidence
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,17,96.1623,96.1542,3.8377,0,2,1,0,7,31209,0.3782
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,17,96.1623,96.1542,3.8377,0,2,1,0,7,31209,0.3782
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,17,96.1623,96.1542,3.8377,0,2,1,0,7,31209,0.3782
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,17,96.1623,96.1542,3.8377,0,2,1,0,7,31209,0.3782
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,17,96.1623,96.1542,3.8377,0,2,1,0,7,31209,0.3782
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,17,96.1623,96.1542,3.8377,0,2,1,0,7,31209,0.3782
real_suzuki_miyaura,gp_ucb,18,98.6922,97.9924,1.3078,1,0,0,0,0,0,0.4452
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,18,98.6922,97.9924,1.3078,1,3,3,0,7,30153,0.4452
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,18,98.6922,97.9924,1.3078,1,3,3,0,7,30153,0.4452
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,18,98.6922,97.9924,1.3078,1,3,3,0,7,30153,0.4452
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,18,98.6922,97.9924,1.3078,1,3,3,0,7,30153,0.4452
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,18,98.6922,97.9924,1.3078,1,3,3,0,7,30153,0.4452
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,18,98.6922,97.9924,1.3078,1,3,3,0,7,30153,0.4452
real_suzuki_miyaura,gp_ucb,19,86.4021,82.9653,13.5979,0,0,0,0,0,0,0.4723
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,19,86.4021,82.9653,13.5979,0,1,1,0,7,27731,0.4723
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,19,86.4021,82.9653,13.5979,0,1,1,0,7,27731,0.4723
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,19,86.4021,82.9653,13.5979,0,1,1,0,7,27731,0.4723
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,19,86.4021,82.9653,13.5979,0,1,1,0,7,27731,0.4723
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,19,86.4021,82.9653,13.5979,0,1,1,0,7,27731,0.4723
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,19,86.4021,82.9653,13.5979,0,1,1,0,7,27731,0.4723
real_suzuki_miyaura,gp_ucb,20,93.9499,89.4312,6.0501,0,0,0,0,0,0,0.3986
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,20,95.9684,90.5382,4.0316,0,4,2,0,7,31362,0.3986
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,20,95.9684,90.5382,4.0316,0,4,2,0,7,31362,0.3986
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,20,95.9684,90.5382,4.0316,0,4,2,0,7,31362,0.3986
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,20,95.9684,90.5382,4.0316,0,4,2,0,7,31362,0.3986
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,20,95.9684,90.5382,4.0316,0,4,2,0,7,31362,0.3986
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,20,95.9684,90.5382,4.0316,0,4,2,0,7,31362,0.3986
real_suzuki_miyaura,gp_ucb,21,91.8802,88.8172,8.1198,0,0,0,0,0,0,0.4288
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,21,91.8802,88.8172,8.1198,0,1,1,0,7,20941,0.4288
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,21,91.8802,88.8172,8.1198,0,1,1,0,7,20941,0.4288
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,21,91.8802,88.8172,8.1198,0,1,1,0,7,20941,0.4288
