dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,llm_call_count,llm_parse_error_count,source_observation_count,mean_transfer_confidence,hypothesis_confidence,hypothesis_support_count
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,9,86.0035,86.0035,13.9965,0,1,0,0,1,86,0,0,96,0.1862,0.5,0
real_buchwald_hartwig,incumbent,10,89.4741,67.7042,10.5259,0,0,0,0,0,0,0,0,96,0.2086,0.5,0
real_buchwald_hartwig,transfer_gate_v1,10,91.5286,66.6328,8.4714,0,3,2,0,7,19329,0,0,96,0.2086,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,10,95.129,76.0117,4.871,0,7,1,0,7,588,0,0,96,0.2086,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,10,91.5286,66.6328,8.4714,0,3,2,0,7,19329,0,0,96,0.2086,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,10,95.129,76.0117,4.871,0,7,1,0,7,588,0,0,96,0.2086,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,10,91.5286,66.6328,8.4714,0,3,2,0,7,19329,0,0,96,0.2086,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,10,95.129,76.0117,4.871,0,7,1,0,7,588,0,0,96,0.2086,0.5,0
real_buchwald_hartwig,incumbent,11,98.7313,93.8347,1.2687,1,0,0,0,0,0,0,0,96,0.2066,0.5,0
real_buchwald_hartwig,transfer_gate_v1,11,98.7313,93.8347,1.2687,1,0,0,0,7,19912,0,0,96,0.2066,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,11,98.7313,93.8347,1.2687,1,2,0,0,7,567,0,0,96,0.2066,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,11,98.7313,93.8347,1.2687,1,0,0,0,7,19912,0,0,96,0.2066,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,11,98.7313,93.8347,1.2687,1,2,0,0,7,567,0,0,96,0.2066,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,11,98.7313,93.8347,1.2687,1,0,0,0,7,19912,0,0,96,0.2066,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,11,98.7313,93.8347,1.2687,1,2,0,0,7,567,0,0,96,0.2066,0.5,0
real_buchwald_hartwig,incumbent,12,94.5498,75.1811,5.4502,0,0,0,0,0,0,0,0,96,0.1422,0.5,0
real_buchwald_hartwig,transfer_gate_v1,12,94.5498,77.2314,5.4502,0,2,0,0,7,21337,0,0,96,0.1422,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,12,74.0474,67.8569,25.9526,0,5,5,0,7,587,0,0,96,0.1422,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,12,94.5498,77.2314,5.4502,0,2,0,0,7,21337,0,0,96,0.1422,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,12,74.0474,67.8569,25.9526,0,5,5,0,7,587,0,0,96,0.1422,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,12,94.5498,77.2314,5.4502,0,2,0,0,7,21337,0,0,96,0.1422,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,12,74.0474,67.8569,25.9526,0,5,5,0,7,587,0,0,96,0.1422,0.5,0
real_buchwald_hartwig,incumbent,13,98.1771,92.506,1.8229,1,0,0,0,0,0,0,0,96,0.2214,0.5,0
real_buchwald_hartwig,transfer_gate_v1,13,88.7252,88.7252,11.2748,0,5,0,0,7,23556,0,0,96,0.2214,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,13,100.0,93.998,0.0,1,7,0,0,7,1183,0,0,96,0.2214,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,13,88.7252,88.7252,11.2748,0,5,0,0,7,23556,0,0,96,0.2214,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,13,100.0,93.998,0.0,1,7,0,0,7,1183,0,0,96,0.2214,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,13,88.7252,88.7252,11.2748,0,5,0,0,7,23556,0,0,96,0.2214,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,13,100.0,93.998,0.0,1,7,0,0,7,1183,0,0,96,0.2214,0.5,0
real_buchwald_hartwig,incumbent,14,98.8492,98.8492,1.1508,1,0,0,0,0,0,0,0,96,0.2048,0.5,0
real_buchwald_hartwig,transfer_gate_v1,14,98.8492,98.8492,1.1508,1,0,0,0,7,19817,0,0,96,0.2048,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,14,98.8492,98.8492,1.1508,1,7,3,0,7,675,0,0,96,0.2048,0.5,0
