dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_matbench_expt_gap,random,21,48.0,47.1,52.0,0
real_matbench_expt_gap,public_incumbent,21,50.75,47.3,49.25,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,21,43.25,36.425,56.75,0
real_matbench_expt_gap,mixed_kernel_gp_ei,21,70.0,40.5,30.0,0
real_matbench_expt_gap,knn_ucb,21,47.375,35.975,52.625,0
real_matbench_expt_gap,random,22,50.0,48.9,50.0,0
real_matbench_expt_gap,public_incumbent,22,39.0,39.0,61.0,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,22,44.75,44.175,55.25,0
real_matbench_expt_gap,mixed_kernel_gp_ei,22,44.75,44.175,55.25,0
real_matbench_expt_gap,knn_ucb,22,68.75,57.0,31.25,0
real_matbench_expt_gap,random,23,63.75,63.75,36.25,0
real_matbench_expt_gap,public_incumbent,23,63.75,63.75,36.25,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,23,100.0,79.9,0.0,1
real_matbench_expt_gap,mixed_kernel_gp_ei,23,100.0,73.75,0.0,1
real_matbench_expt_gap,knn_ucb,23,63.75,63.75,36.25,0
real_matbench_expt_gap,random,24,48.5,41.0,51.5,0
real_matbench_expt_gap,public_incumbent,24,11.0,11.0,89.0,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,24,45.0,38.275,55.0,0
real_matbench_expt_gap,mixed_kernel_gp_ei,24,77.375,42.35,22.625,0
real_matbench_expt_gap,knn_ucb,24,36.5,36.5,63.5,0
real_matbench_expt_gap,random,25,49.625,34.0375,50.375,0
real_matbench_expt_gap,public_incumbent,25,28.625,19.875,71.375,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,25,63.75,59.675,36.25,0
real_matbench_expt_gap,mixed_kernel_gp_ei,25,63.75,59.675,36.25,0
real_matbench_expt_gap,knn_ucb,25,36.25,22.1,63.75,0
real_matbench_expt_gap,random,26,43.875,39.325,56.125,0
real_matbench_expt_gap,public_incumbent,26,32.5,32.5,67.5,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,26,100.0,57.575,0.0,1
real_matbench_expt_gap,mixed_kernel_gp_ei,26,44.25,44.25,55.75,0
real_matbench_expt_gap,knn_ucb,26,51.25,41.875,48.75,0
real_matbench_expt_gap,random,27,52.375,33.475,47.625,0
real_matbench_expt_gap,public_incumbent,27,20.75,20.525,79.25,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,27,40.75,35.725,59.25,0
real_matbench_expt_gap,mixed_kernel_gp_ei,27,40.75,35.725,59.25,0
real_matbench_expt_gap,knn_ucb,27,35.0,27.9375,65.0,0
real_matbench_expt_gap,random,28,71.375,49.25,28.625,0
real_matbench_expt_gap,public_incumbent,28,48.75,45.625,51.25,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,28,43.25,39.75,56.75,0
real_matbench_expt_gap,mixed_kernel_gp_ei,28,100.0,62.1,0.0,1
real_matbench_expt_gap,knn_ucb,28,54.875,50.5125,45.125,0
real_matbench_expt_gap,random,29,39.375,39.375,60.625,0
real_matbench_expt_gap,public_incumbent,29,48.75,46.1125,51.25,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,29,91.25,55.25,8.75,0
real_matbench_expt_gap,mixed_kernel_gp_ei,29,46.25,44.1875,53.75,0
real_matbench_expt_gap,knn_ucb,29,70.625,56.7375,29.375,0
real_matbench_expt_gap,random,30,32.75,31.45,67.25,0
real_matbench_expt_gap,public_incumbent,30,32.25,26.8875,67.75,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,30,61.75,43.8,38.25,0
real_matbench_expt_gap,mixed_kernel_gp_ei,30,52.5,33.75,47.5,0
real_matbench_expt_gap,knn_ucb,30,46.25,39.725,53.75,0
real_matbench_expt_gap,random,31,91.625,91.625,8.375,0
real_matbench_expt_gap,public_incumbent,31,91.25,91.25,8.75,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,31,91.25,91.25,8.75,0
real_matbench_expt_gap,mixed_kernel_gp_ei,31,91.25,91.25,8.75,0
