dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,mean_transfer_confidence
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,26,95.6759,93.4972,4.3241,0,5,0,0,7,26432,0.3439
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,26,95.6759,93.4972,4.3241,0,5,0,0,7,26432,0.3439
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,26,95.6759,93.4972,4.3241,0,5,0,0,7,26432,0.3439
real_buchwald_hartwig,gp_ucb,27,98.2872,82.6923,1.7128,1,0,0,0,0,0,0.4923
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,27,98.2872,82.6923,1.7128,1,0,0,0,7,23713,0.4923
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,27,98.2872,82.6923,1.7128,1,0,0,0,7,23713,0.4923
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,27,98.2872,82.6923,1.7128,1,0,0,0,7,23713,0.4923
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,27,98.2872,82.6923,1.7128,1,0,0,0,7,23713,0.4923
real_buchwald_hartwig,gp_ucb,28,100.0,84.8344,0.0,1,0,0,0,0,0,0.42
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,28,100.0,86.6846,0.0,1,4,2,0,7,25143,0.42
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,28,100.0,86.6846,0.0,1,4,2,0,7,25143,0.42
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,28,100.0,86.6846,0.0,1,4,2,0,7,25143,0.42
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,28,100.0,86.6846,0.0,1,4,2,0,7,25143,0.42
real_buchwald_hartwig,gp_ucb,29,100.0,93.8202,0.0,1,0,0,0,0,0,0.4439
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,29,100.0,93.8202,0.0,1,0,0,0,7,18129,0.4439
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,29,100.0,93.8202,0.0,1,0,0,0,7,18129,0.4439
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,29,100.0,93.8202,0.0,1,0,0,0,7,18129,0.4439
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,29,100.0,93.8202,0.0,1,0,0,0,7,18129,0.4439
real_buchwald_hartwig,gp_ucb,30,98.2872,92.7282,1.7128,1,0,0,0,0,0,0.3474
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,30,98.2872,94.827,1.7128,1,2,1,0,7,23520,0.3474
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,30,98.2872,94.827,1.7128,1,2,1,0,7,23520,0.3474
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,30,98.2872,94.827,1.7128,1,2,1,0,7,23520,0.3474
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,30,98.2872,94.827,1.7128,1,2,1,0,7,23520,0.3474
real_buchwald_hartwig,gp_ucb,31,66.2654,57.5214,33.7346,0,0,0,0,0,0,0.4163
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,31,66.2654,57.5214,33.7346,0,2,2,0,7,12652,0.4163
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,31,66.2654,57.5214,33.7346,0,2,2,0,7,12652,0.4163
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,31,66.2654,57.5214,33.7346,0,2,2,0,7,12652,0.4163
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,31,66.2654,57.5214,33.7346,0,2,2,0,7,12652,0.4163
real_buchwald_hartwig,gp_ucb,32,93.7486,93.7486,6.2514,0,0,0,0,0,0,0.4003
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,32,94.5498,93.8287,5.4502,0,2,0,0,7,25704,0.4003
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,32,94.5498,93.8287,5.4502,0,2,0,0,7,25704,0.4003
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,32,94.5498,93.8287,5.4502,0,2,0,0,7,25704,0.4003
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,32,94.5498,93.8287,5.4502,0,2,0,0,7,25704,0.4003
real_buchwald_hartwig,gp_ucb,33,96.1323,89.1051,3.8677,0,0,0,0,0,0,0.4068
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,33,96.1323,88.3432,3.8677,0,2,2,0,7,22423,0.4068
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,33,96.1323,88.3432,3.8677,0,2,2,0,7,22423,0.4068
