dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,llm_call_count,llm_parse_error_count,source_observation_count,mean_transfer_confidence,hypothesis_confidence,hypothesis_support_count
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,8,7.24,5.188,92.76,0,0,0,0,0,0,0,0,96,0.4774,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,8,7.24,5.188,92.76,0,0,0,0,0,0,0,0,96,0.4774,0.5,0
real_chemlex_acidamine,incumbent,9,56.82,45.105,43.18,0,0,0,0,0,0,0,0,96,0.4771,0.5,0
real_chemlex_acidamine,transfer_gate_v1,9,47.47,43.07,52.53,0,6,4,0,7,50479,0,0,96,0.4771,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,9,56.82,45.105,43.18,0,0,0,0,0,0,0,0,96,0.4771,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,9,47.47,43.07,52.53,0,6,4,0,7,50479,0,0,96,0.4771,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,9,56.82,45.105,43.18,0,0,0,0,0,0,0,0,96,0.4771,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,9,47.47,43.07,52.53,0,6,4,0,7,50479,0,0,96,0.4771,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,9,56.82,45.105,43.18,0,0,0,0,0,0,0,0,96,0.4771,0.5,0
real_chemlex_acidamine,incumbent,10,92.75,92.75,7.25,0,0,0,0,0,0,0,0,96,0.4899,0.5,0
real_chemlex_acidamine,transfer_gate_v1,10,92.75,92.75,7.25,0,3,0,1,7,8795,0,0,96,0.4899,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,10,92.75,92.75,7.25,0,0,0,0,0,0,0,0,96,0.4899,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,10,92.75,92.75,7.25,0,3,0,1,7,8795,0,0,96,0.4899,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,10,92.75,92.75,7.25,0,0,0,0,0,0,0,0,96,0.4899,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,10,92.75,92.75,7.25,0,3,0,1,7,8795,0,0,96,0.4899,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,10,92.75,92.75,7.25,0,0,0,0,0,0,0,0,96,0.4899,0.5,0
