dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_dielectric,fixed_data_only_transfer,66012,43.4145,43.4145,56.2309,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66012,31.3038,31.3038,68.3416,0,calibration,
real_matbench_dielectric,gp_ucb,66012,85.1192,47.4484,14.5262,1,calibration,
real_matbench_dielectric,llm_transfer_router,66012,43.4145,43.4145,56.2309,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66012,43.4145,43.4145,56.2309,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66012,85.1192,47.4484,14.5262,1,calibration,
real_matbench_dielectric,source_warmstart_only,66012,43.4145,43.4145,56.2309,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66012,85.1192,47.4484,14.5262,1,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66013,79.1231,46.5482,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66013,79.1231,60.8042,20.5223,1,calibration,
real_matbench_dielectric,gp_ucb,66013,48.7857,41.0736,50.8597,0,calibration,
real_matbench_dielectric,llm_transfer_router,66013,43.1496,42.9509,56.4958,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66013,79.1231,50.1456,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66013,45.8474,43.0214,53.798,0,calibration,
real_matbench_dielectric,source_warmstart_only,66013,79.1231,50.1456,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66013,43.5342,40.526,56.1112,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66014,79.1231,47.8471,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66014,43.5603,36.159,56.0851,0,calibration,
real_matbench_dielectric,gp_ucb,66014,40.4526,36.2698,59.1928,0,calibration,
real_matbench_dielectric,llm_transfer_router,66014,79.1231,47.8471,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66014,79.1231,55.0418,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
