dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_dielectric,mixed_kernel_gp_ei,66014,59.5114,55.6184,40.134,0,calibration,
real_matbench_dielectric,source_warmstart_only,66014,79.1231,70.8215,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66014,32.2232,31.1674,67.4222,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66015,79.1231,64.5958,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66015,46.5239,39.2927,53.1215,0,calibration,
real_matbench_dielectric,gp_ucb,66015,46.403,44.0572,53.2424,0,calibration,
real_matbench_dielectric,llm_transfer_router,66015,79.1231,64.5958,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66015,79.1231,64.5958,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66015,38.3615,36.046,61.2839,0,calibration,
real_matbench_dielectric,source_warmstart_only,66015,79.1231,64.5958,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66015,49.2242,40.4043,50.4212,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66016,61.1299,52.6487,38.5155,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66016,79.1231,69.4789,20.5223,1,calibration,
real_matbench_dielectric,gp_ucb,66016,62.8111,59.8305,36.8343,0,calibration,
real_matbench_dielectric,llm_transfer_router,66016,61.1299,52.6487,38.5155,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66016,61.1299,52.6487,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66016,47.6419,47.2507,52.0035,0,calibration,
real_matbench_dielectric,source_warmstart_only,66016,61.1299,52.6487,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66016,61.1299,59.7011,38.5155,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66017,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66017,46.403,42.0507,53.2424,0,calibration,
real_matbench_dielectric,gp_ucb,66017,68.6078,60.451,31.0376,0,calibration,
real_matbench_dielectric,llm_transfer_router,66017,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66017,79.1231,73.5887,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66017,54.8245,44.473,44.8209,0,calibration,
real_matbench_dielectric,source_warmstart_only,66017,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66017,54.8245,44.4344,44.8209,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66018,43.4145,38.6294,56.2309,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66018,43.5342,37.471,56.1112,0,calibration,
real_matbench_dielectric,gp_ucb,66018,57.2276,48.6291,42.4178,0,calibration,
real_matbench_dielectric,llm_transfer_router,66018,43.4145,38.6294,56.2309,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66018,43.4145,38.6294,56.2309,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66018,50.5784,40.9511,49.067,0,calibration,
real_matbench_dielectric,source_warmstart_only,66018,43.4145,38.6294,56.2309,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66018,57.2276,46.377,42.4178,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66019,79.1231,65.1265,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66019,48.9279,40.3423,50.7175,0,calibration,
real_matbench_dielectric,gp_ucb,66019,42.2441,39.2585,57.4013,0,calibration,
real_matbench_dielectric,llm_transfer_router,66019,79.1231,65.1265,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66019,79.1231,65.1265,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66019,42.2441,39.4716,57.4013,0,calibration,
real_matbench_dielectric,source_warmstart_only,66019,79.1231,65.1265,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66019,47.201,39.3803,52.4444,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66020,44.295,43.821,55.3504,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66020,48.7857,46.6325,50.8597,0,calibration,
real_matbench_dielectric,gp_ucb,66020,48.7857,46.7595,50.8597,0,calibration,
real_matbench_dielectric,llm_transfer_router,66020,44.295,43.821,55.3504,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66020,44.295,43.821,55.3504,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66020,46.403,43.592,53.2424,0,calibration,
real_matbench_dielectric,source_warmstart_only,66020,44.295,43.821,55.3504,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66020,46.403,44.2198,53.2424,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66021,61.1299,53.7778,38.5155,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66021,59.5114,53.5794,40.134,0,calibration,
real_matbench_dielectric,gp_ucb,66021,47.6419,35.6827,52.0035,0,calibration,
