target_dataset,mode,seed,initial_observations,reveal_rounds,initial_candidate_ids,source_datasets,final_best,best_so_far_auc,simple_regret,top10_hit
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93050,3,10,baumgartner_cn_benzamide_tbuxphos_003;baumgartner_cn_benzamide_tbuxphos_013;baumgartner_cn_benzamide_tbuxphos_027,,25.8976,25.54142,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93051,3,10,baumgartner_cn_benzamide_tbuxphos_016;baumgartner_cn_benzamide_tbuxphos_022;baumgartner_cn_benzamide_tbuxphos_020,,25.8976,22.08894,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93052,3,10,baumgartner_cn_benzamide_tbuxphos_030;baumgartner_cn_benzamide_tbuxphos_020;baumgartner_cn_benzamide_tbuxphos_013,,21.4704,17.8932,4.4272,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93053,3,10,baumgartner_cn_benzamide_tbuxphos_006;baumgartner_cn_benzamide_tbuxphos_008;baumgartner_cn_benzamide_tbuxphos_022,,25.8976,19.18744,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93054,3,10,baumgartner_cn_benzamide_tbuxphos_022;baumgartner_cn_benzamide_tbuxphos_020;baumgartner_cn_benzamide_tbuxphos_002,,25.8976,22.17325,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93055,3,10,baumgartner_cn_benzamide_tbuxphos_029;baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_008,,25.8976,25.36333,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93056,3,10,baumgartner_cn_benzamide_tbuxphos_028;baumgartner_cn_benzamide_tbuxphos_031;baumgartner_cn_benzamide_tbuxphos_009,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93057,3,10,baumgartner_cn_benzamide_tbuxphos_030;baumgartner_cn_benzamide_tbuxphos_016;baumgartner_cn_benzamide_tbuxphos_005,,25.8976,25.00715,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93058,3,10,baumgartner_cn_benzamide_tbuxphos_004;baumgartner_cn_benzamide_tbuxphos_001;baumgartner_cn_benzamide_tbuxphos_018,,25.8976,21.92157,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93059,3,10,baumgartner_cn_benzamide_tbuxphos_026;baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_023,,25.8976,25.71951,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93060,3,10,baumgartner_cn_benzamide_tbuxphos_022;baumgartner_cn_benzamide_tbuxphos_007;baumgartner_cn_benzamide_tbuxphos_016,,25.8976,20.64898,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93061,3,10,baumgartner_cn_benzamide_tbuxphos_000;baumgartner_cn_benzamide_tbuxphos_010;baumgartner_cn_benzamide_tbuxphos_015,,25.8976,21.64041,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93062,3,10,baumgartner_cn_benzamide_tbuxphos_026;baumgartner_cn_benzamide_tbuxphos_017;baumgartner_cn_benzamide_tbuxphos_008,,25.8976,24.83424,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93063,3,10,baumgartner_cn_benzamide_tbuxphos_017;baumgartner_cn_benzamide_tbuxphos_022;baumgartner_cn_benzamide_tbuxphos_000,,25.8976,19.18744,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93064,3,10,baumgartner_cn_benzamide_tbuxphos_012;baumgartner_cn_benzamide_tbuxphos_000;baumgartner_cn_benzamide_tbuxphos_013,,25.8976,20.703,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93065,3,10,baumgartner_cn_benzamide_tbuxphos_009;baumgartner_cn_benzamide_tbuxphos_008;baumgartner_cn_benzamide_tbuxphos_018,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93066,3,10,baumgartner_cn_benzamide_tbuxphos_000;baumgartner_cn_benzamide_tbuxphos_020;baumgartner_cn_benzamide_tbuxphos_019,,25.8976,25.0987,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93067,3,10,baumgartner_cn_benzamide_tbuxphos_010;baumgartner_cn_benzamide_tbuxphos_022;baumgartner_cn_benzamide_tbuxphos_028,,25.8976,21.00516,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93068,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_011;baumgartner_cn_benzamide_tbuxphos_006,,25.8976,25.71951,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93069,3,10,baumgartner_cn_benzamide_tbuxphos_017;baumgartner_cn_benzamide_tbuxphos_021;baumgartner_cn_benzamide_tbuxphos_006,,15.5084,14.85226,10.3892,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93070,3,10,baumgartner_cn_benzamide_tbuxphos_002;baumgartner_cn_benzamide_tbuxphos_015;baumgartner_cn_benzamide_tbuxphos_025,,25.8976,23.77088,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93071,3,10,baumgartner_cn_benzamide_tbuxphos_015;baumgartner_cn_benzamide_tbuxphos_010;baumgartner_cn_benzamide_tbuxphos_012,,25.8976,24.47806,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93072,3,10,baumgartner_cn_benzamide_tbuxphos_007;baumgartner_cn_benzamide_tbuxphos_027;baumgartner_cn_benzamide_tbuxphos_018,,25.8976,24.55473,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93073,3,10,baumgartner_cn_benzamide_tbuxphos_024;baumgartner_cn_benzamide_tbuxphos_026;baumgartner_cn_benzamide_tbuxphos_001,,25.8976,22.32328,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93074,3,10,baumgartner_cn_benzamide_tbuxphos_007;baumgartner_cn_benzamide_tbuxphos_016;baumgartner_cn_benzamide_tbuxphos_025,,25.8976,25.71951,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93075,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_019;baumgartner_cn_benzamide_tbuxphos_026,,25.8976,25.71951,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93076,3,10,baumgartner_cn_benzamide_tbuxphos_000;baumgartner_cn_benzamide_tbuxphos_027;baumgartner_cn_benzamide_tbuxphos_018,,25.8976,24.73282,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93077,3,10,baumgartner_cn_benzamide_tbuxphos_027;baumgartner_cn_benzamide_tbuxphos_019;baumgartner_cn_benzamide_tbuxphos_018,,25.8976,25.0987,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93078,3,10,baumgartner_cn_benzamide_tbuxphos_005;baumgartner_cn_benzamide_tbuxphos_026;baumgartner_cn_benzamide_tbuxphos_028,,25.8976,20.17512,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93079,3,10,baumgartner_cn_benzamide_tbuxphos_020;baumgartner_cn_benzamide_tbuxphos_028;baumgartner_cn_benzamide_tbuxphos_000,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93080,3,10,baumgartner_cn_benzamide_tbuxphos_008;baumgartner_cn_benzamide_tbuxphos_031;baumgartner_cn_benzamide_tbuxphos_022,,25.8976,24.68995,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93081,3,10,baumgartner_cn_benzamide_tbuxphos_000;baumgartner_cn_benzamide_tbuxphos_012;baumgartner_cn_benzamide_tbuxphos_020,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93082,3,10,baumgartner_cn_benzamide_tbuxphos_007;baumgartner_cn_benzamide_tbuxphos_008;baumgartner_cn_benzamide_tbuxphos_013,,25.8976,21.74192,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93083,3,10,baumgartner_cn_benzamide_tbuxphos_009;baumgartner_cn_benzamide_tbuxphos_007;baumgartner_cn_benzamide_tbuxphos_019,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93084,3,10,baumgartner_cn_benzamide_tbuxphos_010;baumgartner_cn_benzamide_tbuxphos_015;baumgartner_cn_benzamide_tbuxphos_027,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93085,3,10,baumgartner_cn_benzamide_tbuxphos_002;baumgartner_cn_benzamide_tbuxphos_000;baumgartner_cn_benzamide_tbuxphos_027,,25.8976,24.95903,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93086,3,10,baumgartner_cn_benzamide_tbuxphos_008;baumgartner_cn_benzamide_tbuxphos_019;baumgartner_cn_benzamide_tbuxphos_022,,25.8976,25.0987,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93087,3,10,baumgartner_cn_benzamide_tbuxphos_029;baumgartner_cn_benzamide_tbuxphos_020;baumgartner_cn_benzamide_tbuxphos_000,,21.4704,17.44543,4.4272,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93088,3,10,baumgartner_cn_benzamide_tbuxphos_029;baumgartner_cn_benzamide_tbuxphos_004;baumgartner_cn_benzamide_tbuxphos_026,,25.8976,25.18524,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93089,3,10,baumgartner_cn_benzamide_tbuxphos_018;baumgartner_cn_benzamide_tbuxphos_015;baumgartner_cn_benzamide_tbuxphos_017,,25.8976,22.70502,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93090,3,10,baumgartner_cn_benzamide_tbuxphos_007;baumgartner_cn_benzamide_tbuxphos_019;baumgartner_cn_benzamide_tbuxphos_029,,25.8976,24.65598,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93091,3,10,baumgartner_cn_benzamide_tbuxphos_026;baumgartner_cn_benzamide_tbuxphos_010;baumgartner_cn_benzamide_tbuxphos_031,,25.8976,24.68995,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93092,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_009;baumgartner_cn_benzamide_tbuxphos_002,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93093,3,10,baumgartner_cn_benzamide_tbuxphos_015;baumgartner_cn_benzamide_tbuxphos_001;baumgartner_cn_benzamide_tbuxphos_004,,25.8976,21.64291,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93094,3,10,baumgartner_cn_benzamide_tbuxphos_026;baumgartner_cn_benzamide_tbuxphos_010;baumgartner_cn_benzamide_tbuxphos_019,,25.8976,25.27679,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93095,3,10,baumgartner_cn_benzamide_tbuxphos_016;baumgartner_cn_benzamide_tbuxphos_018;baumgartner_cn_benzamide_tbuxphos_007,,25.8976,21.43753,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93096,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_029;baumgartner_cn_benzamide_tbuxphos_028,,25.8976,25.18524,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93097,3,10,baumgartner_cn_benzamide_tbuxphos_009;baumgartner_cn_benzamide_tbuxphos_020;baumgartner_cn_benzamide_tbuxphos_029,,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93098,3,10,baumgartner_cn_benzamide_tbuxphos_022;baumgartner_cn_benzamide_tbuxphos_000;baumgartner_cn_benzamide_tbuxphos_007,,25.8976,21.00516,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_random_initial,93099,3,10,baumgartner_cn_benzamide_tbuxphos_013;baumgartner_cn_benzamide_tbuxphos_030;baumgartner_cn_benzamide_tbuxphos_022,,25.8976,17.58624,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,target_gp_space_filling,-1,3,10,baumgartner_cn_benzamide_tbuxphos_001;baumgartner_cn_benzamide_tbuxphos_003;baumgartner_cn_benzamide_tbuxphos_010,,25.8976,18.75472,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,warmstart_all_0.85,-1,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_004;baumgartner_cn_benzamide_tbuxphos_003,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_tbubrettphos;real_baumgartner_cn_aniline_alphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos;real_baumgartner_cn_phenethylamine_tbuxphos;real_baumgartner_cn_phenethylamine_tbubrettphos,25.8976,25.71951,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,warmstart_all_1.00_q0.50,-1,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_002;baumgartner_cn_benzamide_tbuxphos_001,real_baumgartner_cn_aniline_ephos;real_baumgartner_cn_aniline_tbuxphos;real_baumgartner_cn_aniline_tbubrettphos;real_baumgartner_cn_aniline_alphos;real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos;real_baumgartner_cn_phenethylamine_tbuxphos;real_baumgartner_cn_phenethylamine_tbubrettphos,25.8976,25.54142,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,warmstart_same_substrate_then_precatalyst_0.40,-1,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_028;baumgartner_cn_benzamide_tbuxphos_027,real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos,25.8976,25.8976,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,warmstart_same_substrate_then_precatalyst_0.85,-1,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_004;baumgartner_cn_benzamide_tbuxphos_003,real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos,25.8976,25.71951,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,warmstart_same_substrate_then_precatalyst_0.85_q0.50,-1,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_013;baumgartner_cn_benzamide_tbuxphos_029,real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos,25.8976,25.18524,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,warmstart_same_substrate_then_precatalyst_1.00_q0.25,-1,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_012;baumgartner_cn_benzamide_tbuxphos_010,real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos,25.8976,25.71951,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,warmstart_same_substrate_then_precatalyst_1.00_q0.50,-1,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_005;baumgartner_cn_benzamide_tbuxphos_029,real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos,25.8976,25.36333,0.0,1
real_baumgartner_cn_benzamide_tbuxphos,warmstart_same_substrate_then_precatalyst_1.00_q0.70,-1,3,10,baumgartner_cn_benzamide_tbuxphos_014;baumgartner_cn_benzamide_tbuxphos_013;baumgartner_cn_benzamide_tbuxphos_028,real_baumgartner_cn_benzamide_tbubrettphos;real_baumgartner_cn_benzamide_alphos,25.8976,25.71951,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93000,3,10,baumgartner_cn_benzamide_tbubrettphos_020;baumgartner_cn_benzamide_tbubrettphos_008;baumgartner_cn_benzamide_tbubrettphos_012,,97.9373,86.73075,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93001,3,10,baumgartner_cn_benzamide_tbubrettphos_016;baumgartner_cn_benzamide_tbubrettphos_011;baumgartner_cn_benzamide_tbubrettphos_020,,97.9373,80.05621,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93002,3,10,baumgartner_cn_benzamide_tbubrettphos_010;baumgartner_cn_benzamide_tbubrettphos_003;baumgartner_cn_benzamide_tbubrettphos_025,,97.9373,97.80811,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93003,3,10,baumgartner_cn_benzamide_tbubrettphos_004;baumgartner_cn_benzamide_tbubrettphos_012;baumgartner_cn_benzamide_tbubrettphos_013,,97.9373,96.75533,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93004,3,10,baumgartner_cn_benzamide_tbubrettphos_011;baumgartner_cn_benzamide_tbubrettphos_023;baumgartner_cn_benzamide_tbubrettphos_003,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93005,3,10,baumgartner_cn_benzamide_tbubrettphos_004;baumgartner_cn_benzamide_tbubrettphos_006;baumgartner_cn_benzamide_tbubrettphos_011,,97.9373,63.6114,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93006,3,10,baumgartner_cn_benzamide_tbubrettphos_008;baumgartner_cn_benzamide_tbubrettphos_012;baumgartner_cn_benzamide_tbubrettphos_025,,97.9373,92.99988,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93007,3,10,baumgartner_cn_benzamide_tbubrettphos_005;baumgartner_cn_benzamide_tbubrettphos_023;baumgartner_cn_benzamide_tbubrettphos_016,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93008,3,10,baumgartner_cn_benzamide_tbubrettphos_011;baumgartner_cn_benzamide_tbubrettphos_020;baumgartner_cn_benzamide_tbubrettphos_007,,97.9373,75.64758,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93009,3,10,baumgartner_cn_benzamide_tbubrettphos_012;baumgartner_cn_benzamide_tbubrettphos_003;baumgartner_cn_benzamide_tbubrettphos_009,,97.9373,96.36134,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93010,3,10,baumgartner_cn_benzamide_tbubrettphos_011;baumgartner_cn_benzamide_tbubrettphos_026;baumgartner_cn_benzamide_tbubrettphos_009,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93011,3,10,baumgartner_cn_benzamide_tbubrettphos_022;baumgartner_cn_benzamide_tbubrettphos_009;baumgartner_cn_benzamide_tbubrettphos_023,,97.9373,97.85098,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93012,3,10,baumgartner_cn_benzamide_tbubrettphos_005;baumgartner_cn_benzamide_tbubrettphos_026;baumgartner_cn_benzamide_tbubrettphos_020,,97.9373,95.02963,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93013,3,10,baumgartner_cn_benzamide_tbubrettphos_005;baumgartner_cn_benzamide_tbubrettphos_003;baumgartner_cn_benzamide_tbubrettphos_008,,97.9373,97.80811,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93014,3,10,baumgartner_cn_benzamide_tbubrettphos_010;baumgartner_cn_benzamide_tbubrettphos_018;baumgartner_cn_benzamide_tbubrettphos_019,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93015,3,10,baumgartner_cn_benzamide_tbubrettphos_002;baumgartner_cn_benzamide_tbubrettphos_016;baumgartner_cn_benzamide_tbubrettphos_012,,97.9373,86.73075,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93016,3,10,baumgartner_cn_benzamide_tbubrettphos_022;baumgartner_cn_benzamide_tbubrettphos_004;baumgartner_cn_benzamide_tbubrettphos_020,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93017,3,10,baumgartner_cn_benzamide_tbubrettphos_025;baumgartner_cn_benzamide_tbubrettphos_010;baumgartner_cn_benzamide_tbubrettphos_016,,97.9373,86.73075,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93018,3,10,baumgartner_cn_benzamide_tbubrettphos_005;baumgartner_cn_benzamide_tbubrettphos_013;baumgartner_cn_benzamide_tbubrettphos_008,,97.9373,97.80811,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93019,3,10,baumgartner_cn_benzamide_tbubrettphos_000;baumgartner_cn_benzamide_tbubrettphos_022;baumgartner_cn_benzamide_tbubrettphos_013,,97.9373,97.80811,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93020,3,10,baumgartner_cn_benzamide_tbubrettphos_018;baumgartner_cn_benzamide_tbubrettphos_023;baumgartner_cn_benzamide_tbubrettphos_011,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93021,3,10,baumgartner_cn_benzamide_tbubrettphos_008;baumgartner_cn_benzamide_tbubrettphos_026;baumgartner_cn_benzamide_tbubrettphos_012,,97.9373,86.73075,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93022,3,10,baumgartner_cn_benzamide_tbubrettphos_013;baumgartner_cn_benzamide_tbubrettphos_025;baumgartner_cn_benzamide_tbubrettphos_009,,97.9373,96.75533,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93023,3,10,baumgartner_cn_benzamide_tbubrettphos_019;baumgartner_cn_benzamide_tbubrettphos_013;baumgartner_cn_benzamide_tbubrettphos_023,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93024,3,10,baumgartner_cn_benzamide_tbubrettphos_010;baumgartner_cn_benzamide_tbubrettphos_020;baumgartner_cn_benzamide_tbubrettphos_022,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93025,3,10,baumgartner_cn_benzamide_tbubrettphos_002;baumgartner_cn_benzamide_tbubrettphos_019;baumgartner_cn_benzamide_tbubrettphos_013,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93026,3,10,baumgartner_cn_benzamide_tbubrettphos_006;baumgartner_cn_benzamide_tbubrettphos_010;baumgartner_cn_benzamide_tbubrettphos_025,,97.9373,86.73075,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93027,3,10,baumgartner_cn_benzamide_tbubrettphos_010;baumgartner_cn_benzamide_tbubrettphos_020;baumgartner_cn_benzamide_tbubrettphos_002,,97.9373,95.02963,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93028,3,10,baumgartner_cn_benzamide_tbubrettphos_004;baumgartner_cn_benzamide_tbubrettphos_000;baumgartner_cn_benzamide_tbubrettphos_010,,97.9373,88.38148,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93029,3,10,baumgartner_cn_benzamide_tbubrettphos_016;baumgartner_cn_benzamide_tbubrettphos_017;baumgartner_cn_benzamide_tbubrettphos_005,,97.9373,93.45367,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93030,3,10,baumgartner_cn_benzamide_tbubrettphos_026;baumgartner_cn_benzamide_tbubrettphos_002;baumgartner_cn_benzamide_tbubrettphos_022,,97.9373,97.42054,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93031,3,10,baumgartner_cn_benzamide_tbubrettphos_020;baumgartner_cn_benzamide_tbubrettphos_009;baumgartner_cn_benzamide_tbubrettphos_012,,97.9373,96.75533,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93032,3,10,baumgartner_cn_benzamide_tbubrettphos_020;baumgartner_cn_benzamide_tbubrettphos_022;baumgartner_cn_benzamide_tbubrettphos_002,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93033,3,10,baumgartner_cn_benzamide_tbubrettphos_026;baumgartner_cn_benzamide_tbubrettphos_004;baumgartner_cn_benzamide_tbubrettphos_022,,97.9373,97.80811,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93034,3,10,baumgartner_cn_benzamide_tbubrettphos_000;baumgartner_cn_benzamide_tbubrettphos_022;baumgartner_cn_benzamide_tbubrettphos_013,,97.9373,97.80811,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93035,3,10,baumgartner_cn_benzamide_tbubrettphos_018;baumgartner_cn_benzamide_tbubrettphos_010;baumgartner_cn_benzamide_tbubrettphos_022,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93036,3,10,baumgartner_cn_benzamide_tbubrettphos_026;baumgartner_cn_benzamide_tbubrettphos_022;baumgartner_cn_benzamide_tbubrettphos_002,,97.9373,97.42054,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93037,3,10,baumgartner_cn_benzamide_tbubrettphos_007;baumgartner_cn_benzamide_tbubrettphos_016;baumgartner_cn_benzamide_tbubrettphos_008,,97.9373,96.75533,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93038,3,10,baumgartner_cn_benzamide_tbubrettphos_013;baumgartner_cn_benzamide_tbubrettphos_005;baumgartner_cn_benzamide_tbubrettphos_023,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93039,3,10,baumgartner_cn_benzamide_tbubrettphos_002;baumgartner_cn_benzamide_tbubrettphos_025;baumgartner_cn_benzamide_tbubrettphos_013,,97.9373,92.60589,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93040,3,10,baumgartner_cn_benzamide_tbubrettphos_005;baumgartner_cn_benzamide_tbubrettphos_023;baumgartner_cn_benzamide_tbubrettphos_026,,97.9373,97.9373,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93041,3,10,baumgartner_cn_benzamide_tbubrettphos_004;baumgartner_cn_benzamide_tbubrettphos_002;baumgartner_cn_benzamide_tbubrettphos_010,,97.9373,86.73075,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93042,3,10,baumgartner_cn_benzamide_tbubrettphos_016;baumgartner_cn_benzamide_tbubrettphos_025;baumgartner_cn_benzamide_tbubrettphos_004,,97.9373,86.73075,0.0,1
real_baumgartner_cn_benzamide_tbubrettphos,target_gp_random_initial,93043,3,10,baumgartner_cn_benzamide_tbubrettphos_025;baumgartner_cn_benzamide_tbubrettphos_026;baumgartner_cn_benzamide_tbubrettphos_008,,97.9373,97.80811,0.0,1
