dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,llm_call_count,llm_parse_error_count,source_observation_count,mean_transfer_confidence,hypothesis_confidence,hypothesis_support_count
real_suzuki_miyaura,transfer_strict_gate_v1,15,92.7651,86.0158,7.2349,0,1,1,0,7,5268,0,0,48,0.4199,0.5,0
real_suzuki_miyaura,transfer_descriptor_value_prior_gate_v1,15,87.1835,86.6168,12.8165,0,10,4,0,10,56065,0,0,48,0.1369,0.5,0
real_suzuki_miyaura,transfer_descriptor_value_prior_strict_gate_v1,15,87.1835,85.9443,12.8165,0,10,4,0,10,11465,0,0,48,0.1369,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_no_gate,15,92.7651,91.6402,7.2349,0,9,4,0,10,72414,0,0,48,0.1369,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_gate_v1,15,92.7651,91.6402,7.2349,0,9,4,0,10,72414,0,0,48,0.1369,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_strict_gate_v1,15,92.7651,89.3905,7.2349,0,6,2,0,10,23173,0,0,48,0.1369,0.5,0
real_suzuki_miyaura,incumbent,16,98.6922,95.8006,1.3078,1,0,0,0,0,0,0,0,48,0.4418,0.5,0
real_suzuki_miyaura,transfer_gate_v1,16,98.6922,95.5554,1.3078,1,2,2,0,7,27165,0,0,48,0.4418,0.5,0
real_suzuki_miyaura,transfer_strict_gate_v1,16,98.6922,95.8006,1.3078,1,0,0,0,7,5922,0,0,48,0.4418,0.5,0
real_suzuki_miyaura,transfer_descriptor_value_prior_gate_v1,16,94.8183,91.2063,5.1817,0,9,5,0,10,47905,0,0,48,0.1547,0.5,0
real_suzuki_miyaura,transfer_descriptor_value_prior_strict_gate_v1,16,94.8183,91.2063,5.1817,0,9,5,0,10,5695,0,0,48,0.1547,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_no_gate,16,98.6922,95.9961,1.3078,1,7,1,0,10,56867,0,0,48,0.1547,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_gate_v1,16,98.6922,95.9961,1.3078,1,7,1,0,10,56867,0,0,48,0.1547,0.5,0
real_suzuki_miyaura,transfer_descriptor_target_calibrated_strict_gate_v1,16,98.6922,95.9961,1.3078,1,8,2,0,10,20774,0,0,48,0.1547,0.5,0
real_suzuki_miyaura,incumbent,17,97.4549,96.6879,2.5451,0,0,0,0,0,0,0,0,48,0.3583,0.5,0
