source_datasets,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_task_count,source_observations
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97216,3,12,3.005691,3.005691,0.0,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97216,3,12,3.005691,3.005691,0.0,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97216,3,12,3.005691,3.005691,0.0,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97217,3,12,2.326432,0.734379,0.679258,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97217,3,12,0.512645,0.081926,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97217,3,12,0.253021,0.069465,2.752669,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97217,3,12,1.827456,0.821195,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97217,3,12,1.00612,0.51283,1.99957,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97218,3,12,3.005691,2.041132,0.0,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97218,3,12,0.399348,-0.547231,2.606343,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97218,3,12,3.005691,0.21566,0.0,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97218,3,12,1.827456,1.170588,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97218,3,12,1.415652,0.810899,1.590038,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97219,3,12,-0.150097,-0.253025,3.155788,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97219,3,12,0.512645,-0.201418,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97219,3,12,0.512645,-0.472271,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97219,3,12,0.512645,0.154494,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97219,3,12,1.00612,0.09334,1.99957,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97220,3,12,0.059055,-0.20218,2.946636,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97220,3,12,0.512645,-0.2194,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97220,3,12,0.489198,0.092276,2.516492,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97220,3,12,1.827456,1.300561,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97220,3,12,1.00612,0.271353,1.99957,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97221,3,12,0.822773,-0.319095,2.182918,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97221,3,12,1.827456,0.252528,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97221,3,12,-0.865924,-0.891393,3.871615,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97221,3,12,1.827456,1.287373,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97221,3,12,0.822773,0.324192,2.182918,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97222,3,12,0.399348,-0.127849,2.606343,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97222,3,12,1.827456,0.214612,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97222,3,12,-0.490884,-0.709684,3.496575,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97222,3,12,1.827456,1.122832,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97222,3,12,-0.084209,-0.470367,3.089899,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97223,3,12,0.160762,0.160762,2.844929,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97223,3,12,0.160762,0.160762,2.844929,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97223,3,12,0.160762,0.160762,2.844929,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97223,3,12,1.827456,1.145,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97223,3,12,1.116349,0.908155,1.889342,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97224,3,12,3.005691,-0.587244,0.0,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97224,3,12,-0.534937,-0.534937,3.540627,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97224,3,12,-0.490884,-0.861363,3.496575,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97224,3,12,1.827456,1.175531,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97224,3,12,0.09109,-0.166774,2.9146,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97225,3,12,0.796636,0.796636,2.209054,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97225,3,12,0.796636,0.796636,2.209054,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97225,3,12,0.855916,0.850976,2.149775,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97225,3,12,1.827456,1.655653,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97225,3,12,0.796636,0.796636,2.209054,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97226,3,12,0.319015,0.006636,2.686675,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97226,3,12,-0.149554,-0.149554,3.155244,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97226,3,12,-0.149554,-0.149554,3.155244,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97226,3,12,0.512645,0.347096,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97226,3,12,1.267762,0.729423,1.737928,0,1,3500
