source_dataset,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_observations,source_inducing_points,pair_id,split
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71015,2,13,93.75,86.634615,0.0,1,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71016,2,13,84.625,79.442308,9.125,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71016,2,13,88.25,82.057692,5.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71016,2,13,81.25,78.711538,12.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71017,2,13,90.0,87.009615,3.75,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71017,2,13,81.25,79.971154,12.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71017,2,13,88.0,84.913462,5.75,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71018,2,13,83.75,79.096154,10.0,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71018,2,13,88.625,79.567308,5.125,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71018,2,13,80.25,78.961538,13.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71019,2,13,91.25,91.25,2.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71019,2,13,82.5,82.038462,11.25,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71019,2,13,91.875,90.125,1.875,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71020,2,13,90.0,90.0,3.75,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71020,2,13,86.875,79.980769,6.875,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71020,2,13,81.25,77.221154,12.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71021,2,13,83.75,80.875,10.0,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71021,2,13,78.0,77.086538,15.75,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71021,2,13,82.5,80.240385,11.25,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71022,2,13,92.125,84.134615,1.625,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71022,2,13,89.875,78.336538,3.875,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71022,2,13,86.25,82.701923,7.5,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,target_gp_ucb,71023,2,13,91.875,91.538462,1.875,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,rgpe,71023,2,13,85.0,82.394231,8.75,0,600,256,molecular_freesolv_to_lipophilicity,heldout
real_moleculenet_freesolv,real_moleculenet_lipophilicity,multitask_gp_icm,71023,2,13,82.875,80.490385,10.875,0,600,256,molecular_freesolv_to_lipophilicity,heldout
